IMAGE_NAME,CLASS_INDEX,WNID
training_74077.jpg,61,n03066849
training_74078.jpg,72,n03207835
training_74079.jpg,64,n03089879
training_74080.jpg,53,n03050546
training_74081.jpg,124,n03918737
training_74082.jpg,181,n09805324
training_74083.jpg,29,n02738535
training_74084.jpg,55,n03057920
training_74085.jpg,49,n02978753
training_74086.jpg,177,n09618957
training_74087.jpg,171,n09247410
training_74088.jpg,140,n04208936
training_74089.jpg,137,n04166281
training_74090.jpg,49,n02978753
training_74091.jpg,151,n04326896
training_74092.jpg,86,n03326948
training_74093.jpg,30,n02739550
training_74094.jpg,143,n04225987
training_74095.jpg,137,n04166281
training_74096.jpg,184,n09951616
training_74097.jpg,197,n14844693
training_74098.jpg,68,n03179910
training_74099.jpg,59,n03063338
training_74100.jpg,90,n03359436
training_74101.jpg,140,n04208936
training_74102.jpg,195,n14696793
training_74103.jpg,160,n04490091
training_74104.jpg,75,n03231368
training_74105.jpg,117,n03862676
training_74106.jpg,53,n03050546
training_74107.jpg,26,n02330245
training_74108.jpg,138,n04168199
training_74109.jpg,169,n07805594
training_74110.jpg,92,n03378005
training_74111.jpg,136,n04148054
training_74112.jpg,8,n02090475
training_74113.jpg,41,n02900705
training_74114.jpg,180,n09793141
training_74115.jpg,13,n02108672
training_74116.jpg,169,n07805594
training_74117.jpg,44,n02933649
training_74118.jpg,68,n03179910
training_74119.jpg,86,n03326948
training_74120.jpg,81,n03300216
training_74121.jpg,50,n02992795
training_74122.jpg,16,n02112497
training_74123.jpg,75,n03231368
training_74124.jpg,118,n03871724
training_74125.jpg,164,n04560292
training_74126.jpg,172,n09251407
training_74127.jpg,55,n03057920
training_74128.jpg,155,n04370048
training_74129.jpg,138,n04168199
training_74130.jpg,98,n03497657
training_74131.jpg,95,n03408444
training_74132.jpg,113,n03797896
training_74133.jpg,102,n03610524
training_74134.jpg,128,n04052757
training_74135.jpg,69,n03193597
training_74136.jpg,86,n03326948
training_74137.jpg,62,n03079230
training_74138.jpg,46,n02958343
training_74139.jpg,166,n04595028
training_74140.jpg,21,n02123242
training_74141.jpg,121,n03906997
training_74142.jpg,200,n15019030
training_74143.jpg,36,n02870526
training_74144.jpg,144,n04230808
training_74145.jpg,137,n04166281
training_74146.jpg,2,n01322604
training_74147.jpg,9,n02090827
training_74148.jpg,39,n02880940
training_74149.jpg,183,n09918554
training_74150.jpg,90,n03359436
training_74151.jpg,29,n02738535
training_74152.jpg,62,n03079230
training_74153.jpg,69,n03193597
training_74154.jpg,8,n02090475
training_74155.jpg,145,n04254009
training_74156.jpg,25,n02159955
training_74157.jpg,160,n04490091
training_74158.jpg,63,n03085219
training_74159.jpg,183,n09918554
training_74160.jpg,118,n03871724
training_74161.jpg,87,n03337383
training_74162.jpg,122,n03908204
training_74163.jpg,102,n03610524
training_74164.jpg,160,n04490091
training_74165.jpg,99,n03513137
training_74166.jpg,162,n04559451
training_74167.jpg,160,n04490091
training_74168.jpg,72,n03207835
training_74169.jpg,133,n04118021
training_74170.jpg,128,n04052757
training_74171.jpg,115,n03842012
training_74172.jpg,63,n03085219
training_74173.jpg,72,n03207835
training_74174.jpg,20,n02122948
training_74175.jpg,172,n09251407
training_74176.jpg,140,n04208936
training_74177.jpg,170,n08505018
training_74178.jpg,6,n02088839
training_74179.jpg,181,n09805324
training_74180.jpg,137,n04166281
training_74181.jpg,60,n03063968
training_74182.jpg,147,n04275175
training_74183.jpg,133,n04118021
training_74184.jpg,115,n03842012
training_74185.jpg,27,n02355227
training_74186.jpg,131,n04096066
training_74187.jpg,140,n04208936
training_74188.jpg,12,n02108254
training_74189.jpg,79,n03281145
training_74190.jpg,62,n03079230
training_74191.jpg,90,n03359436
training_74192.jpg,162,n04559451
training_74193.jpg,42,n02912557
training_74194.jpg,109,n03717447
training_74195.jpg,107,n03643737
training_74196.jpg,187,n10421016
training_74197.jpg,199,n14976759
training_74198.jpg,131,n04096066
training_74199.jpg,66,n03147509
training_74200.jpg,138,n04168199
training_74201.jpg,182,n09858165
training_74202.jpg,108,n03649674
training_74203.jpg,134,n04136161
training_74204.jpg,173,n09436708
training_74205.jpg,7,n02089232
training_74206.jpg,150,n04289027
training_74207.jpg,59,n03063338
training_74208.jpg,75,n03231368
training_74209.jpg,147,n04275175
training_74210.jpg,91,n03361380
training_74211.jpg,121,n03906997
training_74212.jpg,153,n04334599
training_74213.jpg,68,n03179910
training_74214.jpg,144,n04230808
training_74215.jpg,117,n03862676
training_74216.jpg,62,n03079230
training_74217.jpg,198,n14858292
training_74218.jpg,79,n03281145
training_74219.jpg,133,n04118021
training_74220.jpg,8,n02090475
training_74221.jpg,195,n14696793
training_74222.jpg,133,n04118021
training_74223.jpg,29,n02738535
training_74224.jpg,69,n03193597
training_74225.jpg,75,n03231368
training_74226.jpg,78,n03273913
training_74227.jpg,25,n02159955
training_74228.jpg,96,n03438661
training_74229.jpg,11,n02106966
training_74230.jpg,42,n02912557
training_74231.jpg,164,n04560292
training_74232.jpg,117,n03862676
training_74233.jpg,148,n04284002
training_74234.jpg,12,n02108254
training_74235.jpg,3,n01503061
training_74236.jpg,172,n09251407
training_74237.jpg,120,n03904183
training_74238.jpg,86,n03326948
training_74239.jpg,69,n03193597
training_74240.jpg,13,n02108672
training_74241.jpg,52,n03005285
training_74242.jpg,116,n03842156
training_74243.jpg,89,n03345837
training_74244.jpg,146,n04256520
training_74245.jpg,82,n03302671
training_74246.jpg,125,n03963198
training_74247.jpg,28,n02686379
training_74248.jpg,56,n03058107
training_74249.jpg,188,n10514429
training_74250.jpg,91,n03361380
training_74251.jpg,151,n04326896
training_74252.jpg,25,n02159955
training_74253.jpg,183,n09918554
training_74254.jpg,101,n03544360
training_74255.jpg,116,n03842156
training_74256.jpg,43,n02924116
training_74257.jpg,199,n14976759
training_74258.jpg,172,n09251407
training_74259.jpg,185,n10034614
training_74260.jpg,186,n10282672
training_74261.jpg,2,n01322604
training_74262.jpg,163,n04560113
training_74263.jpg,18,n02113335
training_74264.jpg,51,n03002096
training_74265.jpg,175,n09475044
training_74266.jpg,155,n04370048
training_74267.jpg,134,n04136161
training_74268.jpg,147,n04275175
training_74269.jpg,48,n02977438
training_74270.jpg,7,n02089232
training_74271.jpg,165,n04589325
training_74272.jpg,108,n03649674
training_74273.jpg,134,n04136161
training_74274.jpg,74,n03222516
training_74275.jpg,50,n02992795
training_74276.jpg,21,n02123242
training_74277.jpg,17,n02112826
training_74278.jpg,46,n02958343
training_74279.jpg,157,n04402449
training_74280.jpg,27,n02355227
training_74281.jpg,172,n09251407
training_74282.jpg,115,n03842012
training_74283.jpg,177,n09618957
training_74284.jpg,10,n02104882
training_74285.jpg,131,n04096066
training_74286.jpg,164,n04560292
training_74287.jpg,136,n04148054
training_74288.jpg,21,n02123242
training_74289.jpg,189,n10674713
training_74290.jpg,192,n11675025
training_74291.jpg,104,n03626760
training_74292.jpg,166,n04595028
training_74293.jpg,34,n02818832
training_74294.jpg,114,n03841666
training_74295.jpg,147,n04275175
training_74296.jpg,94,n03404149
training_74297.jpg,159,n04477387
training_74298.jpg,12,n02108254
training_74299.jpg,177,n09618957
training_74300.jpg,105,n03629231
training_74301.jpg,184,n09951616
training_74302.jpg,24,n02124484
training_74303.jpg,72,n03207835
training_74304.jpg,77,n03241335
training_74305.jpg,102,n03610524
training_74306.jpg,179,n09785659
training_74307.jpg,85,n03316105
training_74308.jpg,11,n02106966
training_74309.jpg,71,n03201776
training_74310.jpg,49,n02978753
training_74311.jpg,40,n02886321
training_74312.jpg,5,n01900150
training_74313.jpg,89,n03345837
training_74314.jpg,31,n02780704
training_74315.jpg,121,n03906997
training_74316.jpg,29,n02738535
training_74317.jpg,195,n14696793
training_74318.jpg,43,n02924116
training_74319.jpg,164,n04560292
training_74320.jpg,198,n14858292
training_74321.jpg,110,n03719343
training_74322.jpg,154,n04355511
training_74323.jpg,119,n03886762
training_74324.jpg,169,n07805594
training_74325.jpg,59,n03063338
training_74326.jpg,13,n02108672
training_74327.jpg,98,n03497657
training_74328.jpg,16,n02112497
training_74329.jpg,157,n04402449
training_74330.jpg,31,n02780704
training_74331.jpg,129,n04061681
training_74332.jpg,197,n14844693
training_74333.jpg,83,n03307037
training_74334.jpg,37,n02871439
training_74335.jpg,162,n04559451
training_74336.jpg,119,n03886762
training_74337.jpg,12,n02108254
training_74338.jpg,42,n02912557
training_74339.jpg,92,n03378005
training_74340.jpg,121,n03906997
training_74341.jpg,24,n02124484
training_74342.jpg,134,n04136161
training_74343.jpg,128,n04052757
training_74344.jpg,133,n04118021
training_74345.jpg,6,n02088839
training_74346.jpg,189,n10674713
training_74347.jpg,147,n04275175
training_74348.jpg,133,n04118021
training_74349.jpg,20,n02122948
training_74350.jpg,31,n02780704
training_74351.jpg,77,n03241335
training_74352.jpg,92,n03378005
training_74353.jpg,70,n03201035
training_74354.jpg,91,n03361380
training_74355.jpg,125,n03963198
training_74356.jpg,137,n04166281
training_74357.jpg,14,n02109811
training_74358.jpg,171,n09247410
training_74359.jpg,32,n02807616
training_74360.jpg,80,n03294833
training_74361.jpg,192,n11675025
training_74362.jpg,157,n04402449
training_74363.jpg,13,n02108672
training_74364.jpg,158,n04467307
training_74365.jpg,173,n09436708
training_74366.jpg,67,n03150232
training_74367.jpg,157,n04402449
training_74368.jpg,166,n04595028
training_74369.jpg,88,n03343737
training_74370.jpg,132,n04114844
training_74371.jpg,162,n04559451
training_74372.jpg,126,n04009801
training_74373.jpg,101,n03544360
training_74374.jpg,14,n02109811
training_74375.jpg,179,n09785659
training_74376.jpg,177,n09618957
training_74377.jpg,34,n02818832
training_74378.jpg,124,n03918737
training_74379.jpg,76,n03237340
training_74380.jpg,110,n03719343
training_74381.jpg,45,n02946348
training_74382.jpg,153,n04334599
training_74383.jpg,75,n03231368
training_74384.jpg,159,n04477387
training_74385.jpg,165,n04589325
training_74386.jpg,137,n04166281
training_74387.jpg,149,n04284438
training_74388.jpg,168,n06596474
training_74389.jpg,190,n11508382
training_74390.jpg,70,n03201035
training_74391.jpg,115,n03842012
training_74392.jpg,5,n01900150
training_74393.jpg,155,n04370048
training_74394.jpg,166,n04595028
training_74395.jpg,142,n04215402
training_74396.jpg,2,n01322604
training_74397.jpg,129,n04061681
training_74398.jpg,130,n04086446
training_74399.jpg,142,n04215402
training_74400.jpg,134,n04136161
training_74401.jpg,55,n03057920
training_74402.jpg,92,n03378005
training_74403.jpg,3,n01503061
training_74404.jpg,24,n02124484
training_74405.jpg,90,n03359436
training_74406.jpg,132,n04114844
training_74407.jpg,124,n03918737
training_74408.jpg,122,n03908204
training_74409.jpg,191,n11669786
training_74410.jpg,167,n04603729
training_74411.jpg,14,n02109811
training_74412.jpg,38,n02879087
training_74413.jpg,100,n03531281
training_74414.jpg,166,n04595028
training_74415.jpg,77,n03241335
training_74416.jpg,70,n03201035
training_74417.jpg,157,n04402449
training_74418.jpg,23,n02124313
training_74419.jpg,62,n03079230
training_74420.jpg,17,n02112826
training_74421.jpg,6,n02088839
training_74422.jpg,156,n04380346
training_74423.jpg,130,n04086446
training_74424.jpg,94,n03404149
training_74425.jpg,46,n02958343
training_74426.jpg,38,n02879087
training_74427.jpg,19,n02122430
training_74428.jpg,113,n03797896
training_74429.jpg,159,n04477387
training_74430.jpg,138,n04168199
training_74431.jpg,170,n08505018
training_74432.jpg,142,n04215402
training_74433.jpg,108,n03649674
training_74434.jpg,162,n04559451
training_74435.jpg,161,n04555400
training_74436.jpg,83,n03307037
training_74437.jpg,143,n04225987
training_74438.jpg,18,n02113335
training_74439.jpg,128,n04052757
training_74440.jpg,147,n04275175
training_74441.jpg,26,n02330245
training_74442.jpg,157,n04402449
training_74443.jpg,63,n03085219
training_74444.jpg,176,n09475925
training_74445.jpg,47,n02963302
training_74446.jpg,66,n03147509
training_74447.jpg,178,n09632518
training_74448.jpg,196,n14698884
training_74449.jpg,59,n03063338
training_74450.jpg,125,n03963198
training_74451.jpg,125,n03963198
training_74452.jpg,147,n04275175
training_74453.jpg,188,n10514429
training_74454.jpg,94,n03404149
training_74455.jpg,161,n04555400
training_74456.jpg,23,n02124313
training_74457.jpg,107,n03643737
training_74458.jpg,15,n02111626
training_74459.jpg,159,n04477387
training_74460.jpg,114,n03841666
training_74461.jpg,15,n02111626
training_74462.jpg,47,n02963302
training_74463.jpg,159,n04477387
training_74464.jpg,152,n04330340
training_74465.jpg,13,n02108672
training_74466.jpg,26,n02330245
training_74467.jpg,164,n04560292
training_74468.jpg,150,n04289027
training_74469.jpg,29,n02738535
training_74470.jpg,177,n09618957
training_74471.jpg,93,n03378174
training_74472.jpg,73,n03209910
training_74473.jpg,85,n03316105
training_74474.jpg,68,n03179910
training_74475.jpg,200,n15019030
training_74476.jpg,173,n09436708
training_74477.jpg,106,n03636649
training_74478.jpg,180,n09793141
training_74479.jpg,39,n02880940
training_74480.jpg,129,n04061681
training_74481.jpg,143,n04225987
training_74482.jpg,109,n03717447
training_74483.jpg,111,n03773035
training_74484.jpg,17,n02112826
training_74485.jpg,126,n04009801
training_74486.jpg,176,n09475925
training_74487.jpg,195,n14696793
training_74488.jpg,191,n11669786
training_74489.jpg,122,n03908204
training_74490.jpg,41,n02900705
training_74491.jpg,14,n02109811
training_74492.jpg,191,n11669786
training_74493.jpg,102,n03610524
training_74494.jpg,111,n03773035
training_74495.jpg,149,n04284438
training_74496.jpg,170,n08505018
training_74497.jpg,21,n02123242
training_74498.jpg,143,n04225987
training_74499.jpg,187,n10421016
training_74500.jpg,98,n03497657
training_74501.jpg,106,n03636649
training_74502.jpg,93,n03378174
training_74503.jpg,115,n03842012
training_74504.jpg,9,n02090827
training_74505.jpg,78,n03273913
training_74506.jpg,127,n04018667
training_74507.jpg,149,n04284438
training_74508.jpg,174,n09438940
training_74509.jpg,8,n02090475
training_74510.jpg,194,n12102133
training_74511.jpg,145,n04254009
training_74512.jpg,69,n03193597
training_74513.jpg,31,n02780704
training_74514.jpg,143,n04225987
training_74515.jpg,191,n11669786
training_74516.jpg,36,n02870526
training_74517.jpg,70,n03201035
training_74518.jpg,179,n09785659
training_74519.jpg,187,n10421016
training_74520.jpg,1,n00007846
training_74521.jpg,103,n03620967
training_74522.jpg,188,n10514429
training_74523.jpg,58,n03063073
training_74524.jpg,47,n02963302
training_74525.jpg,181,n09805324
training_74526.jpg,64,n03089879
training_74527.jpg,89,n03345837
training_74528.jpg,7,n02089232
training_74529.jpg,197,n14844693
training_74530.jpg,54,n03050655
training_74531.jpg,36,n02870526
training_74532.jpg,93,n03378174
training_74533.jpg,44,n02933649
training_74534.jpg,40,n02886321
training_74535.jpg,44,n02933649
training_74536.jpg,25,n02159955
training_74537.jpg,100,n03531281
training_74538.jpg,28,n02686379
training_74539.jpg,42,n02912557
training_74540.jpg,162,n04559451
training_74541.jpg,147,n04275175
training_74542.jpg,47,n02963302
training_74543.jpg,9,n02090827
training_74544.jpg,1,n00007846
training_74545.jpg,30,n02739550
training_74546.jpg,140,n04208936
training_74547.jpg,96,n03438661
training_74548.jpg,182,n09858165
training_74549.jpg,82,n03302671
training_74550.jpg,109,n03717447
training_74551.jpg,105,n03629231
training_74552.jpg,183,n09918554
training_74553.jpg,158,n04467307
training_74554.jpg,45,n02946348
training_74555.jpg,163,n04560113
training_74556.jpg,106,n03636649
training_74557.jpg,38,n02879087
training_74558.jpg,92,n03378005
training_74559.jpg,99,n03513137
training_74560.jpg,177,n09618957
training_74561.jpg,73,n03209910
training_74562.jpg,140,n04208936
training_74563.jpg,161,n04555400
training_74564.jpg,52,n03005285
training_74565.jpg,117,n03862676
training_74566.jpg,24,n02124484
training_74567.jpg,166,n04595028
training_74568.jpg,146,n04256520
training_74569.jpg,110,n03719343
training_74570.jpg,146,n04256520
training_74571.jpg,126,n04009801
training_74572.jpg,31,n02780704
training_74573.jpg,108,n03649674
training_74574.jpg,83,n03307037
training_74575.jpg,188,n10514429
training_74576.jpg,106,n03636649
training_74577.jpg,66,n03147509
training_74578.jpg,58,n03063073
training_74579.jpg,153,n04334599
training_74580.jpg,175,n09475044
training_74581.jpg,50,n02992795
training_74582.jpg,21,n02123242
training_74583.jpg,99,n03513137
training_74584.jpg,156,n04380346
training_74585.jpg,42,n02912557
training_74586.jpg,108,n03649674
training_74587.jpg,192,n11675025
training_74588.jpg,163,n04560113
training_74589.jpg,76,n03237340
training_74590.jpg,149,n04284438
training_74591.jpg,88,n03343737
training_74592.jpg,117,n03862676
training_74593.jpg,27,n02355227
training_74594.jpg,70,n03201035
training_74595.jpg,35,n02834778
training_74596.jpg,167,n04603729
training_74597.jpg,88,n03343737
training_74598.jpg,27,n02355227
training_74599.jpg,26,n02330245
training_74600.jpg,76,n03237340
training_74601.jpg,88,n03343737
training_74602.jpg,181,n09805324
training_74603.jpg,76,n03237340
training_74604.jpg,103,n03620967
training_74605.jpg,173,n09436708
training_74606.jpg,46,n02958343
training_74607.jpg,139,n04185529
training_74608.jpg,44,n02933649
training_74609.jpg,21,n02123242
training_74610.jpg,146,n04256520
training_74611.jpg,1,n00007846
training_74612.jpg,186,n10282672
training_74613.jpg,147,n04275175
training_74614.jpg,107,n03643737
training_74615.jpg,72,n03207835
training_74616.jpg,178,n09632518
training_74617.jpg,95,n03408444
training_74618.jpg,165,n04589325
training_74619.jpg,101,n03544360
training_74620.jpg,49,n02978753
training_74621.jpg,156,n04380346
training_74622.jpg,176,n09475925
training_74623.jpg,15,n02111626
training_74624.jpg,106,n03636649
training_74625.jpg,49,n02978753
training_74626.jpg,177,n09618957
training_74627.jpg,199,n14976759
training_74628.jpg,78,n03273913
training_74629.jpg,163,n04560113
training_74630.jpg,140,n04208936
training_74631.jpg,18,n02113335
training_74632.jpg,72,n03207835
training_74633.jpg,82,n03302671
training_74634.jpg,51,n03002096
training_74635.jpg,146,n04256520
training_74636.jpg,172,n09251407
training_74637.jpg,20,n02122948
training_74638.jpg,110,n03719343
training_74639.jpg,25,n02159955
training_74640.jpg,107,n03643737
training_74641.jpg,34,n02818832
training_74642.jpg,116,n03842156
training_74643.jpg,131,n04096066
training_74644.jpg,163,n04560113
training_74645.jpg,168,n06596474
training_74646.jpg,9,n02090827
training_74647.jpg,178,n09632518
training_74648.jpg,163,n04560113
training_74649.jpg,3,n01503061
training_74650.jpg,95,n03408444
training_74651.jpg,106,n03636649
training_74652.jpg,9,n02090827
training_74653.jpg,195,n14696793
training_74654.jpg,89,n03345837
training_74655.jpg,185,n10034614
training_74656.jpg,40,n02886321
training_74657.jpg,54,n03050655
training_74658.jpg,57,n03059685
training_74659.jpg,75,n03231368
training_74660.jpg,60,n03063968
training_74661.jpg,189,n10674713
training_74662.jpg,82,n03302671
training_74663.jpg,53,n03050546
training_74664.jpg,93,n03378174
training_74665.jpg,191,n11669786
training_74666.jpg,73,n03209910
training_74667.jpg,68,n03179910
training_74668.jpg,197,n14844693
training_74669.jpg,29,n02738535
training_74670.jpg,20,n02122948
training_74671.jpg,33,n02814774
training_74672.jpg,76,n03237340
training_74673.jpg,22,n02123917
training_74674.jpg,154,n04355511
training_74675.jpg,69,n03193597
training_74676.jpg,164,n04560292
training_74677.jpg,82,n03302671
training_74678.jpg,167,n04603729
training_74679.jpg,139,n04185529
training_74680.jpg,17,n02112826
training_74681.jpg,180,n09793141
training_74682.jpg,191,n11669786
training_74683.jpg,183,n09918554
training_74684.jpg,20,n02122948
training_74685.jpg,177,n09618957
training_74686.jpg,124,n03918737
training_74687.jpg,54,n03050655
training_74688.jpg,101,n03544360
training_74689.jpg,196,n14698884
training_74690.jpg,189,n10674713
training_74691.jpg,116,n03842156
training_74692.jpg,41,n02900705
training_74693.jpg,101,n03544360
training_74694.jpg,66,n03147509
training_74695.jpg,5,n01900150
training_74696.jpg,133,n04118021
training_74697.jpg,183,n09918554
training_74698.jpg,24,n02124484
training_74699.jpg,118,n03871724
training_74700.jpg,21,n02123242
training_74701.jpg,189,n10674713
training_74702.jpg,177,n09618957
training_74703.jpg,171,n09247410
training_74704.jpg,167,n04603729
training_74705.jpg,52,n03005285
training_74706.jpg,142,n04215402
training_74707.jpg,21,n02123242
training_74708.jpg,17,n02112826
training_74709.jpg,15,n02111626
training_74710.jpg,106,n03636649
training_74711.jpg,52,n03005285
training_74712.jpg,19,n02122430
training_74713.jpg,30,n02739550
training_74714.jpg,39,n02880940
training_74715.jpg,1,n00007846
training_74716.jpg,36,n02870526
training_74717.jpg,121,n03906997
training_74718.jpg,165,n04589325
training_74719.jpg,193,n12024690
training_74720.jpg,136,n04148054
training_74721.jpg,200,n15019030
training_74722.jpg,43,n02924116
training_74723.jpg,32,n02807616
training_74724.jpg,157,n04402449
training_74725.jpg,75,n03231368
training_74726.jpg,66,n03147509
training_74727.jpg,126,n04009801
training_74728.jpg,142,n04215402
training_74729.jpg,166,n04595028
training_74730.jpg,27,n02355227
training_74731.jpg,42,n02912557
training_74732.jpg,165,n04589325
training_74733.jpg,134,n04136161
training_74734.jpg,53,n03050546
training_74735.jpg,187,n10421016
training_74736.jpg,138,n04168199
training_74737.jpg,47,n02963302
training_74738.jpg,160,n04490091
training_74739.jpg,31,n02780704
training_74740.jpg,165,n04589325
training_74741.jpg,180,n09793141
training_74742.jpg,19,n02122430
training_74743.jpg,77,n03241335
training_74744.jpg,98,n03497657
training_74745.jpg,167,n04603729
training_74746.jpg,154,n04355511
training_74747.jpg,180,n09793141
training_74748.jpg,71,n03201776
training_74749.jpg,69,n03193597
training_74750.jpg,18,n02113335
training_74751.jpg,143,n04225987
training_74752.jpg,187,n10421016
training_74753.jpg,146,n04256520
training_74754.jpg,5,n01900150
training_74755.jpg,33,n02814774
training_74756.jpg,12,n02108254
training_74757.jpg,117,n03862676
training_74758.jpg,110,n03719343
training_74759.jpg,141,n04210120
training_74760.jpg,101,n03544360
training_74761.jpg,33,n02814774
training_74762.jpg,82,n03302671
training_74763.jpg,82,n03302671
training_74764.jpg,108,n03649674
training_74765.jpg,101,n03544360
training_74766.jpg,8,n02090475
training_74767.jpg,171,n09247410
training_74768.jpg,181,n09805324
training_74769.jpg,23,n02124313
training_74770.jpg,24,n02124484
training_74771.jpg,87,n03337383
training_74772.jpg,145,n04254009
training_74773.jpg,54,n03050655
training_74774.jpg,18,n02113335
training_74775.jpg,114,n03841666
training_74776.jpg,128,n04052757
training_74777.jpg,156,n04380346
training_74778.jpg,60,n03063968
training_74779.jpg,134,n04136161
training_74780.jpg,90,n03359436
training_74781.jpg,98,n03497657
training_74782.jpg,200,n15019030
training_74783.jpg,79,n03281145
training_74784.jpg,82,n03302671
training_74785.jpg,154,n04355511
training_74786.jpg,69,n03193597
training_74787.jpg,103,n03620967
training_74788.jpg,75,n03231368
training_74789.jpg,132,n04114844
training_74790.jpg,93,n03378174
training_74791.jpg,65,n03119396
training_74792.jpg,85,n03316105
training_74793.jpg,147,n04275175
training_74794.jpg,96,n03438661
training_74795.jpg,186,n10282672
training_74796.jpg,57,n03059685
training_74797.jpg,71,n03201776
training_74798.jpg,62,n03079230
training_74799.jpg,75,n03231368
training_74800.jpg,173,n09436708
training_74801.jpg,118,n03871724
training_74802.jpg,60,n03063968
training_74803.jpg,129,n04061681
training_74804.jpg,42,n02912557
training_74805.jpg,77,n03241335
training_74806.jpg,170,n08505018
training_74807.jpg,13,n02108672
training_74808.jpg,27,n02355227
training_74809.jpg,103,n03620967
training_74810.jpg,182,n09858165
training_74811.jpg,17,n02112826
training_74812.jpg,187,n10421016
training_74813.jpg,18,n02113335
training_74814.jpg,95,n03408444
training_74815.jpg,179,n09785659
training_74816.jpg,168,n06596474
training_74817.jpg,144,n04230808
training_74818.jpg,197,n14844693
training_74819.jpg,32,n02807616
training_74820.jpg,141,n04210120
training_74821.jpg,185,n10034614
training_74822.jpg,32,n02807616
training_74823.jpg,93,n03378174
training_74824.jpg,92,n03378005
training_74825.jpg,105,n03629231
training_74826.jpg,120,n03904183
training_74827.jpg,30,n02739550
training_74828.jpg,74,n03222516
training_74829.jpg,102,n03610524
training_74830.jpg,162,n04559451
training_74831.jpg,55,n03057920
training_74832.jpg,92,n03378005
training_74833.jpg,58,n03063073
training_74834.jpg,82,n03302671
training_74835.jpg,178,n09632518
training_74836.jpg,125,n03963198
training_74837.jpg,134,n04136161
training_74838.jpg,200,n15019030
training_74839.jpg,80,n03294833
training_74840.jpg,120,n03904183
training_74841.jpg,48,n02977438
training_74842.jpg,53,n03050546
training_74843.jpg,40,n02886321
training_74844.jpg,54,n03050655
training_74845.jpg,162,n04559451
training_74846.jpg,62,n03079230
training_74847.jpg,198,n14858292
training_74848.jpg,28,n02686379
training_74849.jpg,58,n03063073
training_74850.jpg,101,n03544360
training_74851.jpg,157,n04402449
training_74852.jpg,11,n02106966
training_74853.jpg,104,n03626760
training_74854.jpg,175,n09475044
training_74855.jpg,85,n03316105
training_74856.jpg,143,n04225987
training_74857.jpg,110,n03719343
training_74858.jpg,165,n04589325
training_74859.jpg,57,n03059685
training_74860.jpg,188,n10514429
training_74861.jpg,177,n09618957
training_74862.jpg,123,n03915118
training_74863.jpg,177,n09618957
training_74864.jpg,181,n09805324
training_74865.jpg,40,n02886321
training_74866.jpg,30,n02739550
training_74867.jpg,49,n02978753
training_74868.jpg,200,n15019030
training_74869.jpg,133,n04118021
training_74870.jpg,47,n02963302
training_74871.jpg,109,n03717447
training_74872.jpg,172,n09251407
training_74873.jpg,189,n10674713
training_74874.jpg,153,n04334599
training_74875.jpg,41,n02900705
training_74876.jpg,189,n10674713
training_74877.jpg,140,n04208936
training_74878.jpg,109,n03717447
training_74879.jpg,168,n06596474
training_74880.jpg,31,n02780704
training_74881.jpg,52,n03005285
training_74882.jpg,151,n04326896
training_74883.jpg,192,n11675025
training_74884.jpg,19,n02122430
training_74885.jpg,22,n02123917
training_74886.jpg,181,n09805324
training_74887.jpg,3,n01503061
training_74888.jpg,12,n02108254
training_74889.jpg,158,n04467307
training_74890.jpg,31,n02780704
training_74891.jpg,28,n02686379
training_74892.jpg,113,n03797896
training_74893.jpg,167,n04603729
training_74894.jpg,194,n12102133
training_74895.jpg,29,n02738535
training_74896.jpg,149,n04284438
training_74897.jpg,130,n04086446
training_74898.jpg,23,n02124313
training_74899.jpg,185,n10034614
training_74900.jpg,14,n02109811
training_74901.jpg,22,n02123917
training_74902.jpg,172,n09251407
training_74903.jpg,181,n09805324
training_74904.jpg,106,n03636649
training_74905.jpg,194,n12102133
training_74906.jpg,17,n02112826
training_74907.jpg,52,n03005285
training_74908.jpg,91,n03361380
training_74909.jpg,147,n04275175
training_74910.jpg,191,n11669786
training_74911.jpg,8,n02090475
training_74912.jpg,16,n02112497
training_74913.jpg,61,n03066849
training_74914.jpg,175,n09475044
training_74915.jpg,121,n03906997
training_74916.jpg,177,n09618957
training_74917.jpg,52,n03005285
training_74918.jpg,61,n03066849
training_74919.jpg,100,n03531281
training_74920.jpg,98,n03497657
training_74921.jpg,103,n03620967
training_74922.jpg,47,n02963302
training_74923.jpg,13,n02108672
training_74924.jpg,97,n03490119
training_74925.jpg,111,n03773035
training_74926.jpg,86,n03326948
training_74927.jpg,58,n03063073
training_74928.jpg,129,n04061681
training_74929.jpg,43,n02924116
training_74930.jpg,175,n09475044
training_74931.jpg,60,n03063968
training_74932.jpg,181,n09805324
training_74933.jpg,73,n03209910
training_74934.jpg,46,n02958343
training_74935.jpg,6,n02088839
training_74936.jpg,2,n01322604
training_74937.jpg,72,n03207835
training_74938.jpg,76,n03237340
training_74939.jpg,60,n03063968
training_74940.jpg,173,n09436708
training_74941.jpg,183,n09918554
training_74942.jpg,67,n03150232
training_74943.jpg,3,n01503061
training_74944.jpg,37,n02871439
training_74945.jpg,168,n06596474
training_74946.jpg,71,n03201776
training_74947.jpg,124,n03918737
training_74948.jpg,65,n03119396
training_74949.jpg,119,n03886762
